Entity,Code,Day,temperature_anomaly
Southern Hemisphere,,3/15/1990,0.42
Southern Hemisphere,,4/15/1990,0.42
Southern Hemisphere,,5/15/1990,0.41
Southern Hemisphere,,6/15/1990,0.28
Southern Hemisphere,,7/15/1990,0.58
Southern Hemisphere,,8/15/1990,0.28
Southern Hemisphere,,9/15/1990,0.05
Southern Hemisphere,,10/15/1990,0.42
Southern Hemisphere,,11/15/1990,0.48
Southern Hemisphere,,12/15/1990,0.43
Southern Hemisphere,,1/15/1991,0.26
Southern Hemisphere,,2/15/1991,0.43
Southern Hemisphere,,3/15/1991,0.25
Southern Hemisphere,,4/15/1991,0.46
Southern Hemisphere,,5/15/1991,0.36
Southern Hemisphere,,6/15/1991,0.59
Southern Hemisphere,,7/15/1991,0.52
Southern Hemisphere,,8/15/1991,0.43
Southern Hemisphere,,9/15/1991,0.52
Southern Hemisphere,,10/15/1991,0.29
Southern Hemisphere,,11/15/1991,0.27
Southern Hemisphere,,12/15/1991,0.43
Southern Hemisphere,,1/15/1992,0.34
Southern Hemisphere,,2/15/1992,0.3
Southern Hemisphere,,3/15/1992,0.41
Southern Hemisphere,,4/15/1992,0.39
Southern Hemisphere,,5/15/1992,0.44
Southern Hemisphere,,6/15/1992,0.47
Southern Hemisphere,,7/15/1992,0.27
Southern Hemisphere,,8/15/1992,0.23
Southern Hemisphere,,9/15/1992,0.17
Southern Hemisphere,,10/15/1992,0.29
Southern Hemisphere,,11/15/1992,0.14
Southern Hemisphere,,12/15/1992,0.21
Southern Hemisphere,,1/15/1993,0.3
Southern Hemisphere,,2/15/1993,0.21
Southern Hemisphere,,3/15/1993,0.33
Southern Hemisphere,,4/15/1993,0.32
Southern Hemisphere,,5/15/1993,0.26
Southern Hemisphere,,6/15/1993,0.25
Southern Hemisphere,,7/15/1993,0.38
Southern Hemisphere,,8/15/1993,0.2
Southern Hemisphere,,9/15/1993,0.3
Southern Hemisphere,,10/15/1993,0.34
Southern Hemisphere,,11/15/1993,0.29
Southern Hemisphere,,12/15/1993,0.15
Southern Hemisphere,,1/15/1994,0.19
Southern Hemisphere,,2/15/1994,0.1
Southern Hemisphere,,3/15/1994,0.09
Southern Hemisphere,,4/15/1994,0.35
Southern Hemisphere,,5/15/1994,0.18
Southern Hemisphere,,6/15/1994,0.45
Southern Hemisphere,,7/15/1994,0.27
Southern Hemisphere,,8/15/1994,0.11
Southern Hemisphere,,9/15/1994,0.31
Southern Hemisphere,,10/15/1994,0.31
Southern Hemisphere,,11/15/1994,0.39
Southern Hemisphere,,12/15/1994,0.4
Southern Hemisphere,,1/15/1995,0.29
Southern Hemisphere,,2/15/1995,0.38
Southern Hemisphere,,3/15/1995,0.34
Southern Hemisphere,,4/15/1995,0.22
Southern Hemisphere,,5/15/1995,0.13
Southern Hemisphere,,6/15/1995,0.37
Southern Hemisphere,,7/15/1995,0.53
Southern Hemisphere,,8/15/1995,0.37
Southern Hemisphere,,9/15/1995,0.25
Southern Hemisphere,,10/15/1995,0.35
Southern Hemisphere,,11/15/1995,0.31
Southern Hemisphere,,12/15/1995,0.24
Southern Hemisphere,,1/15/1996,0.21
Southern Hemisphere,,2/15/1996,0.37
Southern Hemisphere,,3/15/1996,0.33
Southern Hemisphere,,4/15/1996,0.47
Southern Hemisphere,,5/15/1996,0.21
Southern Hemisphere,,6/15/1996,0.26
Southern Hemisphere,,7/15/1996,0.43
Southern Hemisphere,,8/15/1996,0.77
Southern Hemisphere,,9/15/1996,0.45
Southern Hemisphere,,10/15/1996,0.35
Southern Hemisphere,,11/15/1996,0.42
Southern Hemisphere,,12/15/1996,0.39
Southern Hemisphere,,1/15/1997,0.26
Southern Hemisphere,,2/15/1997,0.21
Southern Hemisphere,,3/15/1997,0.28
Southern Hemisphere,,4/15/1997,0.19
Southern Hemisphere,,5/15/1997,0.26
Southern Hemisphere,,6/15/1997,0.6
Southern Hemisphere,,7/15/1997,0.27
Southern Hemisphere,,8/15/1997,0.36
Southern Hemisphere,,9/15/1997,0.54
Southern Hemisphere,,10/15/1997,0.6
Southern Hemisphere,,11/15/1997,0.71
Southern Hemisphere,,12/15/1997,0.69
Southern Hemisphere,,1/15/1998,0.56
Southern Hemisphere,,2/15/1998,0.72
Southern Hemisphere,,3/15/1998,0.54
Southern Hemisphere,,4/15/1998,0.4
Southern Hemisphere,,5/15/1998,0.7
Southern Hemisphere,,6/15/1998,0.82
Southern Hemisphere,,7/15/1998,0.58
Southern Hemisphere,,8/15/1998,0.59
Southern Hemisphere,,9/15/1998,0.24
Southern Hemisphere,,10/15/1998,0.31
Southern Hemisphere,,11/15/1998,0.38
Southern Hemisphere,,12/15/1998,0.37
Southern Hemisphere,,1/15/1999,0.38
Southern Hemisphere,,2/15/1999,0.27
Southern Hemisphere,,3/15/1999,0.36
Southern Hemisphere,,4/15/1999,0.09
Southern Hemisphere,,5/15/1999,0.17
Southern Hemisphere,,6/15/1999,0.38
Southern Hemisphere,,7/15/1999,0.41
Southern Hemisphere,,8/15/1999,0.33
Southern Hemisphere,,9/15/1999,0.36
Southern Hemisphere,,10/15/1999,0.29
Southern Hemisphere,,11/15/1999,0.22
Southern Hemisphere,,12/15/1999,0.17
Southern Hemisphere,,1/15/2000,0.12
Southern Hemisphere,,2/15/2000,0.22
Southern Hemisphere,,3/15/2000,0.26
Southern Hemisphere,,4/15/2000,0.23
Southern Hemisphere,,5/15/2000,0.17
Southern Hemisphere,,6/15/2000,0.35
Southern Hemisphere,,7/15/2000,0.36
Southern Hemisphere,,8/15/2000,0.37
Southern Hemisphere,,9/15/2000,0.4
Southern Hemisphere,,10/15/2000,0.27
Southern Hemisphere,,11/15/2000,0.41
Southern Hemisphere,,12/15/2000,0.3
Southern Hemisphere,,1/15/2001,0.35
Southern Hemisphere,,2/15/2001,0.42
Southern Hemisphere,,3/15/2001,0.35
Southern Hemisphere,,4/15/2001,0.42
Southern Hemisphere,,5/15/2001,0.46
Southern Hemisphere,,6/15/2001,0.52
Southern Hemisphere,,7/15/2001,0.55
Southern Hemisphere,,8/15/2001,0.32
Southern Hemisphere,,9/15/2001,0.47
Southern Hemisphere,,10/15/2001,0.42
Southern Hemisphere,,11/15/2001,0.48
Southern Hemisphere,,12/15/2001,0.47
Southern Hemisphere,,1/15/2002,0.52
Southern Hemisphere,,2/15/2002,0.43
Southern Hemisphere,,3/15/2002,0.64
Southern Hemisphere,,4/15/2002,0.66
Southern Hemisphere,,5/15/2002,0.76
Southern Hemisphere,,6/15/2002,0.39
Southern Hemisphere,,7/15/2002,0.56
Southern Hemisphere,,8/15/2002,0.51
Southern Hemisphere,,9/15/2002,0.63
Southern Hemisphere,,10/15/2002,0.56
Southern Hemisphere,,11/15/2002,0.41
Southern Hemisphere,,12/15/2002,0.47
Southern Hemisphere,,1/15/2003,0.57
Southern Hemisphere,,2/15/2003,0.6
Southern Hemisphere,,3/15/2003,0.52
Southern Hemisphere,,4/15/2003,0.5
Southern Hemisphere,,5/15/2003,0.5
Southern Hemisphere,,6/15/2003,0.42
Southern Hemisphere,,7/15/2003,0.48
Southern Hemisphere,,8/15/2003,0.44
Southern Hemisphere,,9/15/2003,0.47
Southern Hemisphere,,10/15/2003,0.49
Southern Hemisphere,,11/15/2003,0.42
Southern Hemisphere,,12/15/2003,0.52
Southern Hemisphere,,1/15/2004,0.5
Southern Hemisphere,,2/15/2004,0.53
Southern Hemisphere,,3/15/2004,0.4
Southern Hemisphere,,4/15/2004,0.52
Southern Hemisphere,,5/15/2004,0.23
Southern Hemisphere,,6/15/2004,0.41
Southern Hemisphere,,7/15/2004,0.04
Southern Hemisphere,,8/15/2004,0.37
Southern Hemisphere,,9/15/2004,0.41
Southern Hemisphere,,10/15/2004,0.52
Southern Hemisphere,,11/15/2004,0.48
Southern Hemisphere,,12/15/2004,0.57
Southern Hemisphere,,1/15/2005,0.54
Southern Hemisphere,,2/15/2005,0.48
Southern Hemisphere,,3/15/2005,0.54
Southern Hemisphere,,4/15/2005,0.43
Southern Hemisphere,,5/15/2005,0.48
Southern Hemisphere,,6/15/2005,0.5
Southern Hemisphere,,7/15/2005,0.48
Southern Hemisphere,,8/15/2005,0.52
Southern Hemisphere,,9/15/2005,0.52
Southern Hemisphere,,10/15/2005,0.55
Southern Hemisphere,,11/15/2005,0.41
Southern Hemisphere,,12/15/2005,0.52
Southern Hemisphere,,1/15/2006,0.46
Southern Hemisphere,,2/15/2006,0.5
Southern Hemisphere,,3/15/2006,0.47
Southern Hemisphere,,4/15/2006,0.37
Southern Hemisphere,,5/15/2006,0.22
Southern Hemisphere,,6/15/2006,0.5
Southern Hemisphere,,7/15/2006,0.39
Southern Hemisphere,,8/15/2006,0.71
Southern Hemisphere,,9/15/2006,0.48
Southern Hemisphere,,10/15/2006,0.44
Southern Hemisphere,,11/15/2006,0.52
Southern Hemisphere,,12/15/2006,0.43
Southern Hemisphere,,1/15/2007,0.58
Southern Hemisphere,,2/15/2007,0.5
Southern Hemisphere,,3/15/2007,0.49
Southern Hemisphere,,4/15/2007,0.45
Southern Hemisphere,,5/15/2007,0.65
Southern Hemisphere,,6/15/2007,0.57
Southern Hemisphere,,7/15/2007,0.53
Southern Hemisphere,,8/15/2007,0.46
Southern Hemisphere,,9/15/2007,0.52
Southern Hemisphere,,10/15/2007,0.33
Southern Hemisphere,,11/15/2007,0.35
Southern Hemisphere,,12/15/2007,0.22
Southern Hemisphere,,1/15/2008,0.26
Southern Hemisphere,,2/15/2008,0.17
Southern Hemisphere,,3/15/2008,0.34
Southern Hemisphere,,4/15/2008,0.42
Southern Hemisphere,,5/15/2008,0.37
Southern Hemisphere,,6/15/2008,0.37
Southern Hemisphere,,7/15/2008,0.59
Southern Hemisphere,,8/15/2008,0.35
Southern Hemisphere,,9/15/2008,0.64
Southern Hemisphere,,10/15/2008,0.48
Southern Hemisphere,,11/15/2008,0.41
Southern Hemisphere,,12/15/2008,0.42
Southern Hemisphere,,1/15/2009,0.46
Southern Hemisphere,,2/15/2009,0.36
Southern Hemisphere,,3/15/2009,0.48
Southern Hemisphere,,4/15/2009,0.52
Southern Hemisphere,,5/15/2009,0.64
Southern Hemisphere,,6/15/2009,0.62
Southern Hemisphere,,7/15/2009,0.79
Southern Hemisphere,,8/15/2009,0.65
Southern Hemisphere,,9/15/2009,0.61
Southern Hemisphere,,10/15/2009,0.52
Southern Hemisphere,,11/15/2009,0.78
Southern Hemisphere,,12/15/2009,0.69
Southern Hemisphere,,1/15/2010,0.69
Southern Hemisphere,,2/15/2010,0.73
Southern Hemisphere,,3/15/2010,0.74
Southern Hemisphere,,4/15/2010,0.57
Southern Hemisphere,,5/15/2010,0.57
Southern Hemisphere,,6/15/2010,0.5
Southern Hemisphere,,7/15/2010,0.37
Southern Hemisphere,,8/15/2010,0.47
Southern Hemisphere,,9/15/2010,0.55
Southern Hemisphere,,10/15/2010,0.51
Southern Hemisphere,,11/15/2010,0.42
Southern Hemisphere,,12/15/2010,0.39
Southern Hemisphere,,1/15/2011,0.41
Southern Hemisphere,,2/15/2011,0.39
Southern Hemisphere,,3/15/2011,0.42
Southern Hemisphere,,4/15/2011,0.45
Southern Hemisphere,,5/15/2011,0.4
Southern Hemisphere,,6/15/2011,0.48
Southern Hemisphere,,7/15/2011,0.67
Southern Hemisphere,,8/15/2011,0.77
Southern Hemisphere,,9/15/2011,0.4
Southern Hemisphere,,10/15/2011,0.41
Southern Hemisphere,,11/15/2011,0.5
Southern Hemisphere,,12/15/2011,0.32
Southern Hemisphere,,1/15/2012,0.29
Southern Hemisphere,,2/15/2012,0.39
Southern Hemisphere,,3/15/2012,0.44
Southern Hemisphere,,4/15/2012,0.38
Southern Hemisphere,,5/15/2012,0.6
Southern Hemisphere,,6/15/2012,0.35
Southern Hemisphere,,7/15/2012,0.32
Southern Hemisphere,,8/15/2012,0.54
Southern Hemisphere,,9/15/2012,0.58
Southern Hemisphere,,10/15/2012,0.66
Southern Hemisphere,,11/15/2012,0.59
Southern Hemisphere,,12/15/2012,0.6
Southern Hemisphere,,1/15/2013,0.56
Southern Hemisphere,,2/15/2013,0.46
Southern Hemisphere,,3/15/2013,0.53
Southern Hemisphere,,4/15/2013,0.39
Southern Hemisphere,,5/15/2013,0.44
Southern Hemisphere,,6/15/2013,0.6
Southern Hemisphere,,7/15/2013,0.5
Southern Hemisphere,,8/15/2013,0.64
Southern Hemisphere,,9/15/2013,0.83
Southern Hemisphere,,10/15/2013,0.55
Southern Hemisphere,,11/15/2013,0.54
Southern Hemisphere,,12/15/2013,0.55
Southern Hemisphere,,1/15/2014,0.53
Southern Hemisphere,,2/15/2014,0.38
Southern Hemisphere,,3/15/2014,0.36
Southern Hemisphere,,4/15/2014,0.51
Southern Hemisphere,,5/15/2014,0.81
Southern Hemisphere,,6/15/2014,0.53
Southern Hemisphere,,7/15/2014,0.4
Southern Hemisphere,,8/15/2014,0.74
Southern Hemisphere,,9/15/2014,0.9
Southern Hemisphere,,10/15/2014,0.67
Southern Hemisphere,,11/15/2014,0.53
Southern Hemisphere,,12/15/2014,0.47
Southern Hemisphere,,1/15/2015,0.51
Southern Hemisphere,,2/15/2015,0.6
Southern Hemisphere,,3/15/2015,0.58
Southern Hemisphere,,4/15/2015,0.48
Southern Hemisphere,,5/15/2015,0.56
Southern Hemisphere,,6/15/2015,0.58
Southern Hemisphere,,7/15/2015,0.55
Southern Hemisphere,,8/15/2015,0.6
Southern Hemisphere,,9/15/2015,0.54
Southern Hemisphere,,10/15/2015,0.89
Southern Hemisphere,,11/15/2015,0.74
Southern Hemisphere,,12/15/2015,0.78
Southern Hemisphere,,1/15/2016,0.78
Southern Hemisphere,,2/15/2016,0.79
Southern Hemisphere,,3/15/2016,0.8
Southern Hemisphere,,4/15/2016,0.73
Southern Hemisphere,,5/15/2016,0.79
Southern Hemisphere,,6/15/2016,0.49
Southern Hemisphere,,7/15/2016,0.66
Southern Hemisphere,,8/15/2016,0.92
Southern Hemisphere,,9/15/2016,0.59
Southern Hemisphere,,10/15/2016,0.73
Southern Hemisphere,,11/15/2016,0.69
Southern Hemisphere,,12/15/2016,0.67
Southern Hemisphere,,1/15/2017,0.64
Southern Hemisphere,,2/15/2017,0.75
Southern Hemisphere,,3/15/2017,0.8
Southern Hemisphere,,4/15/2017,0.68
Southern Hemisphere,,5/15/2017,0.89
Southern Hemisphere,,6/15/2017,0.51
Southern Hemisphere,,7/15/2017,0.67
Southern Hemisphere,,8/15/2017,0.73
Southern Hemisphere,,9/15/2017,0.54
Southern Hemisphere,,10/15/2017,0.74
Southern Hemisphere,,11/15/2017,0.52
Southern Hemisphere,,12/15/2017,0.46
Southern Hemisphere,,1/15/2018,0.47
Southern Hemisphere,,2/15/2018,0.44
Southern Hemisphere,,3/15/2018,0.6
Southern Hemisphere,,4/15/2018,0.79
Southern Hemisphere,,5/15/2018,0.63
Southern Hemisphere,,6/15/2018,0.68
Southern Hemisphere,,7/15/2018,0.74
Southern Hemisphere,,8/15/2018,0.66
Southern Hemisphere,,9/15/2018,0.63
Southern Hemisphere,,10/15/2018,0.78
Southern Hemisphere,,11/15/2018,0.68
Southern Hemisphere,,12/15/2018,0.72
Southern Hemisphere,,1/15/2019,0.65
Southern Hemisphere,,2/15/2019,0.77
Southern Hemisphere,,3/15/2019,0.78
Southern Hemisphere,,4/15/2019,0.77
Southern Hemisphere,,5/15/2019,0.7
Southern Hemisphere,,6/15/2019,0.62
Southern Hemisphere,,7/15/2019,0.85
Southern Hemisphere,,8/15/2019,0.79
Southern Hemisphere,,9/15/2019,0.63
Southern Hemisphere,,10/15/2019,0.71
Southern Hemisphere,,11/15/2019,0.79
Southern Hemisphere,,12/15/2019,0.79
Southern Hemisphere,,1/15/2020,0.73
Southern Hemisphere,,2/15/2020,0.77
Southern Hemisphere,,3/15/2020,0.67
Southern Hemisphere,,4/15/2020,0.85
Southern Hemisphere,,5/15/2020,0.75
Southern Hemisphere,,6/15/2020,0.71
Southern Hemisphere,,7/15/2020,0.7
Southern Hemisphere,,8/15/2020,0.62
Southern Hemisphere,,9/15/2020,0.77
Southern Hemisphere,,10/15/2020,0.55
Southern Hemisphere,,11/15/2020,0.59
Southern Hemisphere,,12/15/2020,0.39
Southern Hemisphere,,1/15/2021,0.35
Southern Hemisphere,,2/15/2021,0.32
Southern Hemisphere,,3/15/2021,0.56
Southern Hemisphere,,4/15/2021,0.38
Southern Hemisphere,,5/15/2021,0.53
Southern Hemisphere,,6/15/2021,0.49
Southern Hemisphere,,7/15/2021,0.77
Southern Hemisphere,,8/15/2021,0.61
World,OWID_WRL,1880-01-15,-0.17
World,OWID_WRL,1880-02-15,-0.23
World,OWID_WRL,1880-03-15,-0.08
World,OWID_WRL,1880-04-15,-0.15
World,OWID_WRL,1880-05-15,-0.09
World,OWID_WRL,1880-06-15,-0.2
World,OWID_WRL,1880-07-15,-0.17
World,OWID_WRL,1880-08-15,-0.09
World,OWID_WRL,1880-09-15,-0.14
World,OWID_WRL,1880-10-15,-0.22
World,OWID_WRL,1880-11-15,-0.21
World,OWID_WRL,1880-12-15,-0.16
World,OWID_WRL,1881-01-15,-0.19
World,OWID_WRL,1881-02-15,-0.13
World,OWID_WRL,1881-03-15,0.04
World,OWID_WRL,1881-04-15,0.06
World,OWID_WRL,1881-05-15,0.07
World,OWID_WRL,1881-06-15,-0.18
World,OWID_WRL,1881-07-15,0.01
World,OWID_WRL,1881-08-15,-0.02
World,OWID_WRL,1881-09-15,-0.14
World,OWID_WRL,1881-10-15,-0.21
World,OWID_WRL,1881-11-15,-0.17
World,OWID_WRL,1881-12-15,-0.06
World,OWID_WRL,1882-01-15,0.17
World,OWID_WRL,1882-02-15,0.15
World,OWID_WRL,1882-03-15,0.05
World,OWID_WRL,1882-04-15,-0.16
World,OWID_WRL,1882-05-15,-0.14
World,OWID_WRL,1882-06-15,-0.22
World,OWID_WRL,1882-07-15,-0.16
World,OWID_WRL,1882-08-15,-0.06
World,OWID_WRL,1882-09-15,-0.14
World,OWID_WRL,1882-10-15,-0.23
World,OWID_WRL,1882-11-15,-0.16
World,OWID_WRL,1882-12-15,-0.36
World,OWID_WRL,1883-01-15,-0.28
World,OWID_WRL,1883-02-15,-0.36
World,OWID_WRL,1883-03-15,-0.12
World,OWID_WRL,1883-04-15,-0.18
World,OWID_WRL,1883-05-15,-0.17
World,OWID_WRL,1883-06-15,-0.07
World,OWID_WRL,1883-07-15,-0.07
World,OWID_WRL,1883-08-15,-0.13
World,OWID_WRL,1883-09-15,-0.21
World,OWID_WRL,1883-10-15,-0.11
World,OWID_WRL,1883-11-15,-0.23
World,OWID_WRL,1883-12-15,-0.1
World,OWID_WRL,1884-01-15,-0.12
World,OWID_WRL,1884-02-15,-0.07
World,OWID_WRL,1884-03-15,-0.36
World,OWID_WRL,1884-04-15,-0.39
World,OWID_WRL,1884-05-15,-0.33
World,OWID_WRL,1884-06-15,-0.34
World,OWID_WRL,1884-07-15,-0.32
World,OWID_WRL,1884-08-15,-0.27
World,OWID_WRL,1884-09-15,-0.26
World,OWID_WRL,1884-10-15,-0.25
World,OWID_WRL,1884-11-15,-0.33
World,OWID_WRL,1884-12-15,-0.3
World,OWID_WRL,1885-01-15,-0.58
World,OWID_WRL,1885-02-15,-0.33
World,OWID_WRL,1885-03-15,-0.26
World,OWID_WRL,1885-04-15,-0.41
World,OWID_WRL,1885-05-15,-0.45
World,OWID_WRL,1885-06-15,-0.43
World,OWID_WRL,1885-07-15,-0.33
World,OWID_WRL,1885-08-15,-0.31
World,OWID_WRL,1885-09-15,-0.28
World,OWID_WRL,1885-10-15,-0.23
World,OWID_WRL,1885-11-15,-0.23
World,OWID_WRL,1885-12-15,-0.1
World,OWID_WRL,1886-01-15,-0.43
World,OWID_WRL,1886-02-15,-0.5
World,OWID_WRL,1886-03-15,-0.43
World,OWID_WRL,1886-04-15,-0.28
World,OWID_WRL,1886-05-15,-0.24
World,OWID_WRL,1886-06-15,-0.35
World,OWID_WRL,1886-07-15,-0.18
World,OWID_WRL,1886-08-15,-0.31
World,OWID_WRL,1886-09-15,-0.24
World,OWID_WRL,1886-10-15,-0.27
World,OWID_WRL,1886-11-15,-0.27
World,OWID_WRL,1886-12-15,-0.25
World,OWID_WRL,1887-01-15,-0.72
World,OWID_WRL,1887-02-15,-0.56
World,OWID_WRL,1887-03-15,-0.35
World,OWID_WRL,1887-04-15,-0.34
World,OWID_WRL,1887-05-15,-0.3
World,OWID_WRL,1887-06-15,-0.24
World,OWID_WRL,1887-07-15,-0.26
World,OWID_WRL,1887-08-15,-0.35
World,OWID_WRL,1887-09-15,-0.26
World,OWID_WRL,1887-10-15,-0.35
World,OWID_WRL,1887-11-15,-0.26
World,OWID_WRL,1887-12-15,-0.33
World,OWID_WRL,1888-01-15,-0.34
World,OWID_WRL,1888-02-15,-0.36
World,OWID_WRL,1888-03-15,-0.41
World,OWID_WRL,1888-04-15,-0.2
World,OWID_WRL,1888-05-15,-0.22
World,OWID_WRL,1888-06-15,-0.17
World,OWID_WRL,1888-07-15,-0.11
World,OWID_WRL,1888-08-15,-0.16
World,OWID_WRL,1888-09-15,-0.12
World,OWID_WRL,1888-10-15,0.01
World,OWID_WRL,1888-11-15,0.03
World,OWID_WRL,1888-12-15,-0.04
World,OWID_WRL,1889-01-15,-0.09
World,OWID_WRL,1889-02-15,0.17
World,OWID_WRL,1889-03-15,0.06
World,OWID_WRL,1889-04-15,0.1
World,OWID_WRL,1889-05-15,-0.01
World,OWID_WRL,1889-06-15,-0.1
World,OWID_WRL,1889-07-15,-0.08
World,OWID_WRL,1889-08-15,-0.2
World,OWID_WRL,1889-09-15,-0.24
World,OWID_WRL,1889-10-15,-0.25
World,OWID_WRL,1889-11-15,-0.33
World,OWID_WRL,1889-12-15,-0.29
World,OWID_WRL,1890-01-15,-0.41
World,OWID_WRL,1890-02-15,-0.44
World,OWID_WRL,1890-03-15,-0.4
World,OWID_WRL,1890-04-15,-0.3
World,OWID_WRL,1890-05-15,-0.39
World,OWID_WRL,1890-06-15,-0.24
World,OWID_WRL,1890-07-15,-0.28
World,OWID_WRL,1890-08-15,-0.39
World,OWID_WRL,1890-09-15,-0.36
World,OWID_WRL,1890-10-15,-0.25
World,OWID_WRL,1890-11-15,-0.43
World,OWID_WRL,1890-12-15,-0.31
World,OWID_WRL,1891-01-15,-0.33
World,OWID_WRL,1891-02-15,-0.47
World,OWID_WRL,1891-03-15,-0.18
World,OWID_WRL,1891-04-15,-0.27
World,OWID_WRL,1891-05-15,-0.16
World,OWID_WRL,1891-06-15,-0.2
World,OWID_WRL,1891-07-15,-0.17
World,OWID_WRL,1891-08-15,-0.17
World,OWID_WRL,1891-09-15,-0.15
World,OWID_WRL,1891-10-15,-0.22
World,OWID_WRL,1891-11-15,-0.31
World,OWID_WRL,1891-12-15,-0.04
World,OWID_WRL,1892-01-15,-0.29
World,OWID_WRL,1892-02-15,-0.11
World,OWID_WRL,1892-03-15,-0.4
World,OWID_WRL,1892-04-15,-0.33
World,OWID_WRL,1892-05-15,-0.23
World,OWID_WRL,1892-06-15,-0.22
World,OWID_WRL,1892-07-15,-0.32
World,OWID_WRL,1892-08-15,-0.27
World,OWID_WRL,1892-09-15,-0.17
World,OWID_WRL,1892-10-15,-0.14
World,OWID_WRL,1892-11-15,-0.42
World,OWID_WRL,1892-12-15,-0.38
World,OWID_WRL,1893-01-15,-0.81
World,OWID_WRL,1893-02-15,-0.57
World,OWID_WRL,1893-03-15,-0.22
World,OWID_WRL,1893-04-15,-0.27
World,OWID_WRL,1893-05-15,-0.34
World,OWID_WRL,1893-06-15,-0.26
World,OWID_WRL,1893-07-15,-0.14
World,OWID_WRL,1893-08-15,-0.25
World,OWID_WRL,1893-09-15,-0.22
World,OWID_WRL,1893-10-15,-0.18
World,OWID_WRL,1893-11-15,-0.18
World,OWID_WRL,1893-12-15,-0.31
World,OWID_WRL,1894-01-15,-0.52
World,OWID_WRL,1894-02-15,-0.29
World,OWID_WRL,1894-03-15,-0.23
World,OWID_WRL,1894-04-15,-0.45
World,OWID_WRL,1894-05-15,-0.3
World,OWID_WRL,1894-06-15,-0.4
World,OWID_WRL,1894-07-15,-0.24
World,OWID_WRL,1894-08-15,-0.24
World,OWID_WRL,1894-09-15,-0.28
World,OWID_WRL,1894-10-15,-0.23
World,OWID_WRL,1894-11-15,-0.25
World,OWID_WRL,1894-12-15,-0.21
World,OWID_WRL,1895-01-15,-0.41
World,OWID_WRL,1895-02-15,-0.43
World,OWID_WRL,1895-03-15,-0.33
World,OWID_WRL,1895-04-15,-0.22
World,OWID_WRL,1895-05-15,-0.27
World,OWID_WRL,1895-06-15,-0.21
World,OWID_WRL,1895-07-15,-0.17
World,OWID_WRL,1895-08-15,-0.17
World,OWID_WRL,1895-09-15,-0.13
World,OWID_WRL,1895-10-15,-0.11
World,OWID_WRL,1895-11-15,-0.17
World,OWID_WRL,1895-12-15,-0.14
World,OWID_WRL,1896-01-15,-0.22
World,OWID_WRL,1896-02-15,-0.13
World,OWID_WRL,1896-03-15,-0.26
World,OWID_WRL,1896-04-15,-0.31
World,OWID_WRL,1896-05-15,-0.16
World,OWID_WRL,1896-06-15,-0.11
World,OWID_WRL,1896-07-15,-0.03
World,OWID_WRL,1896-08-15,-0.05
World,OWID_WRL,1896-09-15,-0.07
World,OWID_WRL,1896-10-15,0.06
World,OWID_WRL,1896-11-15,-0.04
World,OWID_WRL,1896-12-15,-0.05
World,OWID_WRL,1897-01-15,-0.15
World,OWID_WRL,1897-02-15,-0.17
World,OWID_WRL,1897-03-15,-0.14
World,OWID_WRL,1897-04-15,-0.03
World,OWID_WRL,1897-05-15,-0.02
World,OWID_WRL,1897-06-15,-0.12
World,OWID_WRL,1897-07-15,-0.03
World,OWID_WRL,1897-08-15,-0.09
World,OWID_WRL,1897-09-15,-0.09
World,OWID_WRL,1897-10-15,-0.12
World,OWID_WRL,1897-11-15,-0.18
World,OWID_WRL,1897-12-15,-0.19
World,OWID_WRL,1898-01-15,-0.02
World,OWID_WRL,1898-02-15,-0.3
World,OWID_WRL,1898-03-15,-0.51
World,OWID_WRL,1898-04-15,-0.3
World,OWID_WRL,1898-05-15,-0.3
World,OWID_WRL,1898-06-15,-0.19
World,OWID_WRL,1898-07-15,-0.21
World,OWID_WRL,1898-08-15,-0.26
World,OWID_WRL,1898-09-15,-0.21
World,OWID_WRL,1898-10-15,-0.34
World,OWID_WRL,1898-11-15,-0.38
World,OWID_WRL,1898-12-15,-0.23
World,OWID_WRL,1899-01-15,-0.16
World,OWID_WRL,1899-02-15,-0.39
